salario_medio,herramienta,valor_booleano
60000.0,19 - azure,1
54000.0,19 - azure,1
37500.0,19 - azure,1
36000.0,19 - azure,1
39000.0,19 - azure,1
40500.0,19 - azure,1
51000.0,19 - azure,1
42000.0,19 - azure,1
49500.0,19 - azure,1
25500.0,19 - azure,1
39000.0,19 - azure,1
37500.0,19 - azure,1
49500.0,19 - azure,1
43500.0,19 - azure,1
37500.0,19 - azure,1
39000.0,19 - azure,1
28500.0,19 - azure,1
39000.0,19 - azure,1
36000.0,19 - azure,1
36000.0,19 - azure,1
39000.0,19 - azure,1
46500.0,19 - azure,1
31500.0,19 - azure,1
22500.0,19 - azure,1
37500.0,19 - azure,1
52500.0,19 - azure,1
54000.0,19 - azure,1
46500.0,19 - azure,1
49500.0,19 - azure,1
33000.0,19 - azure,1
34500.0,19 - azure,1
36000.0,19 - azure,1
40500.0,19 - azure,1
51000.0,19 - azure,1
34500.0,19 - azure,1
45000.0,19 - azure,1
34500.0,19 - azure,1
36000.0,19 - azure,1
39000.0,19 - azure,1
33000.0,19 - azure,1
52500.0,19 - azure,1
42000.0,19 - azure,1
34500.0,19 - azure,1
40500.0,19 - azure,1
34500.0,19 - azure,1
25500.0,19 - azure,1
60000.0,19 - azure,1
66000.0,19 - azure,1
42000.0,19 - azure,1
25500.0,19 - azure,1
25500.0,19 - azure,1
51000.0,19 - azure,1
36000.0,19 - azure,1
49500.0,19 - azure,1
42000.0,19 - azure,1
51000.0,19 - azure,1
51000.0,19 - azure,1
40500.0,19 - azure,1
37500.0,19 - azure,1
36000.0,19 - azure,1
37500.0,19 - azure,1
22500.0,19 - azure,1
57000.0,19 - azure,1
25500.0,19 - azure,1
34500.0,19 - azure,1
28500.0,19 - azure,1
54000.0,19 - azure,1
34500.0,19 - azure,1
57000.0,19 - azure,1
37500.0,19 - azure,1
30500.0,19 - azure,1
31500.0,19 - azure,1
21000.0,19 - azure,1
28500.0,19 - azure,1
49500.0,19 - azure,1
39000.0,19 - azure,1
34500.0,19 - azure,1
44000.0,19 - azure,1
55000.0,19 - azure,1
25500.0,19 - azure,1
49500.0,19 - azure,1
43500.0,19 - azure,1
52000.0,19 - azure,1
33000.0,19 - azure,1
32000.0,19 - azure,1
22500.0,19 - azure,1
36500.0,19 - azure,1
42000.0,19 - azure,1
40000.0,19 - azure,1
42500.0,19 - azure,1
57000.0,19 - azure,1
37500.0,19 - azure,1
42000.0,19 - azure,1
39000.0,19 - azure,1
34500.0,19 - azure,1
34500.0,19 - azure,1
36500.0,19 - azure,1
30500.0,19 - azure,1
42500.0,19 - azure,1
23500.0,19 - azure,1
42000.0,19 - azure,1
48000.0,19 - azure,1
22500.0,19 - azure,1
24000.0,19 - azure,1
20000.0,19 - azure,1
34500.0,19 - azure,1
40000.0,19 - azure,1
40000.0,19 - azure,1
39000.0,19 - azure,1
45500.0,19 - azure,1
33000.0,19 - azure,1
33000.0,19 - azure,1
45000.0,19 - azure,1
36000.0,19 - azure,1
23500.0,19 - azure,1
27500.0,19 - azure,1
36500.0,19 - azure,1
41000.0,19 - azure,1
24500.0,19 - azure,1
30500.0,19 - azure,1
21500.0,19 - azure,1
28500.0,19 - azure,1
27500.0,19 - azure,1
33000.0,19 - azure,1
55000.0,19 - azure,1
52500.0,19 - azure,1
42500.0,19 - azure,1
15000.0,19 - azure,1
48000.0,19 - azure,1
42500.0,19 - azure,1
26000.0,19 - azure,1
40000.0,19 - azure,1
20000.0,19 - azure,1
28500.0,19 - azure,1
15000.0,19 - azure,1
25000.0,19 - azure,1
25000.0,19 - azure,1
39500.0,19 - azure,1
37500.0,19 - azure,1
39000.0,19 - azure,1
55000.0,19 - azure,1
47500.0,19 - azure,1
45000.0,19 - azure,1
27600.0,19 - azure,1
45000.0,19 - azure,1
40000.0,19 - azure,1
32500.0,19 - azure,1
37500.0,19 - azure,1
45000.0,19 - azure,1
20000.0,19 - azure,1
40000.0,19 - azure,1
42500.0,19 - azure,1
48500.0,19 - azure,1
48500.0,19 - azure,1
37500.0,19 - azure,1
38000.0,19 - azure,1
45000.0,19 - azure,1
52500.0,19 - azure,1
37500.0,19 - azure,1
38000.0,19 - azure,1
24000.0,19 - azure,1
55000.0,19 - azure,1
36000.0,19 - azure,1
60000.0,19 - azure,1
39600.0,19 - azure,1
44000.0,19 - azure,1
47500.0,19 - azure,1
34000.0,19 - azure,1
32000.0,19 - azure,1
47500.0,19 - azure,1
45000.0,19 - azure,1
42500.0,19 - azure,1
51000.0,19 - azure,1
39000.0,19 - azure,1
47500.0,19 - azure,1
47500.0,19 - azure,1
34500.0,19 - azure,1
25000.0,19 - azure,1
48000.0,19 - azure,1
31500.0,19 - azure,1
25000.0,19 - azure,1
51000.0,19 - azure,1
26500.0,19 - azure,1
26500.0,19 - azure,1
25000.0,19 - azure,1
31000.0,19 - azure,1
32000.0,19 - azure,1
34000.0,19 - azure,1
22500.0,19 - azure,1
22500.0,19 - azure,1
35000.0,19 - azure,1
62500.0,19 - azure,1
39000.0,19 - azure,1
33000.0,19 - azure,1
39000.0,19 - azure,1
39000.0,19 - azure,1
39000.0,19 - azure,1
33000.0,19 - azure,1
39000.0,19 - azure,1
45000.0,19 - azure,1
45000.0,19 - azure,1
45000.0,19 - azure,1
32500.0,09 - angular,1
49500.0,09 - angular,1
37500.0,09 - angular,1
63000.0,09 - angular,1
36000.0,09 - angular,1
42000.0,09 - angular,1
39000.0,09 - angular,1
42000.0,09 - angular,1
37500.0,09 - angular,1
34500.0,09 - angular,1
34500.0,09 - angular,1
40500.0,09 - angular,1
37500.0,09 - angular,1
57000.0,09 - angular,1
25500.0,09 - angular,1
36000.0,09 - angular,1
36000.0,09 - angular,1
39000.0,09 - angular,1
39000.0,09 - angular,1
27000.0,09 - angular,1
34500.0,09 - angular,1
36000.0,09 - angular,1
42000.0,09 - angular,1
54000.0,09 - angular,1
27000.0,09 - angular,1
36000.0,09 - angular,1
36000.0,09 - angular,1
43500.0,09 - angular,1
49500.0,09 - angular,1
43500.0,09 - angular,1
37500.0,09 - angular,1
36000.0,09 - angular,1
36000.0,09 - angular,1
34500.0,09 - angular,1
39000.0,09 - angular,1
39000.0,09 - angular,1
34500.0,09 - angular,1
49500.0,09 - angular,1
34500.0,09 - angular,1
39000.0,09 - angular,1
51000.0,09 - angular,1
22500.0,09 - angular,1
36000.0,09 - angular,1
24000.0,09 - angular,1
31500.0,09 - angular,1
34500.0,09 - angular,1
34500.0,09 - angular,1
43500.0,09 - angular,1
28500.0,09 - angular,1
37500.0,09 - angular,1
25500.0,09 - angular,1
33000.0,09 - angular,1
39000.0,09 - angular,1
33000.0,09 - angular,1
51000.0,09 - angular,1
49500.0,09 - angular,1
33000.0,09 - angular,1
30000.0,09 - angular,1
39000.0,09 - angular,1
31500.0,09 - angular,1
21000.0,09 - angular,1
39000.0,09 - angular,1
57000.0,09 - angular,1
46500.0,09 - angular,1
30000.0,09 - angular,1
36000.0,09 - angular,1
40000.0,09 - angular,1
30000.0,09 - angular,1
42000.0,09 - angular,1
31500.0,09 - angular,1
31500.0,09 - angular,1
40500.0,09 - angular,1
49500.0,09 - angular,1
49500.0,09 - angular,1
31500.0,09 - angular,1
27000.0,09 - angular,1
42000.0,09 - angular,1
45000.0,09 - angular,1
25500.0,09 - angular,1
25500.0,09 - angular,1
37500.0,09 - angular,1
34500.0,09 - angular,1
25500.0,09 - angular,1
36000.0,09 - angular,1
34500.0,09 - angular,1
36000.0,09 - angular,1
54000.0,09 - angular,1
21000.0,09 - angular,1
22500.0,09 - angular,1
34500.0,09 - angular,1
34500.0,09 - angular,1
39000.0,09 - angular,1
37500.0,09 - angular,1
25500.0,09 - angular,1
35000.0,09 - angular,1
37500.0,09 - angular,1
32000.0,09 - angular,1
47000.0,09 - angular,1
40500.0,09 - angular,1
24000.0,09 - angular,1
22000.0,09 - angular,1
26500.0,09 - angular,1
35000.0,09 - angular,1
62000.0,09 - angular,1
62000.0,09 - angular,1
39500.0,09 - angular,1
31500.0,09 - angular,1
30000.0,09 - angular,1
39000.0,09 - angular,1
33000.0,09 - angular,1
36500.0,09 - angular,1
59000.0,09 - angular,1
29000.0,09 - angular,1
36500.0,09 - angular,1
43500.0,09 - angular,1
26000.0,09 - angular,1
27000.0,09 - angular,1
62000.0,09 - angular,1
30500.0,09 - angular,1
27500.0,09 - angular,1
41000.0,09 - angular,1
34500.0,09 - angular,1
47500.0,09 - angular,1
36500.0,09 - angular,1
47500.0,09 - angular,1
31500.0,09 - angular,1
30000.0,09 - angular,1
29500.0,09 - angular,1
34500.0,09 - angular,1
42000.0,09 - angular,1
31000.0,09 - angular,1
38000.0,09 - angular,1
38000.0,09 - angular,1
33000.0,09 - angular,1
34500.0,09 - angular,1
40000.0,09 - angular,1
41500.0,09 - angular,1
54000.0,09 - angular,1
40000.0,09 - angular,1
29000.0,09 - angular,1
36500.0,09 - angular,1
25500.0,09 - angular,1
36000.0,09 - angular,1
42000.0,09 - angular,1
29500.0,09 - angular,1
37500.0,09 - angular,1
40000.0,09 - angular,1
28000.0,09 - angular,1
28000.0,09 - angular,1
41500.0,09 - angular,1
35000.0,09 - angular,1
36000.0,09 - angular,1
33000.0,09 - angular,1
47500.0,09 - angular,1
29000.0,09 - angular,1
27000.5,09 - angular,1
45000.0,09 - angular,1
51000.0,09 - angular,1
25500.0,09 - angular,1
19000.0,09 - angular,1
29000.0,09 - angular,1
35000.0,09 - angular,1
35000.0,09 - angular,1
15000.0,09 - angular,1
48000.0,09 - angular,1
25500.0,09 - angular,1
24000.0,09 - angular,1
24000.0,09 - angular,1
55000.0,09 - angular,1
34500.0,09 - angular,1
27000.0,09 - angular,1
19000.0,09 - angular,1
31000.0,09 - angular,1
55000.0,09 - angular,1
35000.0,09 - angular,1
20000.0,09 - angular,1
39000.0,09 - angular,1
30000.0,09 - angular,1
35000.0,09 - angular,1
33000.0,09 - angular,1
13000.0,09 - angular,1
27000.0,09 - angular,1
31500.0,09 - angular,1
29500.0,09 - angular,1
35000.0,09 - angular,1
32500.0,09 - angular,1
27000.0,09 - angular,1
40000.0,09 - angular,1
39000.0,09 - angular,1
37500.0,09 - angular,1
39000.0,09 - angular,1
25500.0,09 - angular,1
35000.0,09 - angular,1
21000.0,09 - angular,1
26000.0,09 - angular,1
27500.0,09 - angular,1
40000.0,09 - angular,1
50000.0,09 - angular,1
34500.0,09 - angular,1
48000.0,09 - angular,1
26500.0,09 - angular,1
33000.0,09 - angular,1
33000.0,09 - angular,1
33000.0,09 - angular,1
45000.0,09 - angular,1
39000.0,09 - angular,1
39000.0,09 - angular,1
39000.0,09 - angular,1
39000.0,09 - angular,1
51000.0,09 - angular,1
27000.0,09 - angular,1
40000.0,16 - react,1
40000.0,16 - react,1
32500.0,16 - react,1
25500.0,16 - react,1
34500.0,16 - react,1
42000.0,16 - react,1
42000.0,16 - react,1
46500.0,16 - react,1
34500.0,16 - react,1
34500.0,16 - react,1
51000.0,16 - react,1
25500.0,16 - react,1
57000.0,16 - react,1
34500.0,16 - react,1
25500.0,16 - react,1
39000.0,16 - react,1
37500.0,16 - react,1
27000.0,16 - react,1
28500.0,16 - react,1
34500.0,16 - react,1
36000.0,16 - react,1
42000.0,16 - react,1
37500.0,16 - react,1
55500.0,16 - react,1
36000.0,16 - react,1
58500.0,16 - react,1
60000.0,16 - react,1
43500.0,16 - react,1
30000.0,16 - react,1
30000.0,16 - react,1
48000.0,16 - react,1
66000.0,16 - react,1
63000.0,16 - react,1
43500.0,16 - react,1
18500.0,16 - react,1
55500.0,16 - react,1
54000.0,16 - react,1
37500.0,16 - react,1
36000.0,16 - react,1
36000.0,16 - react,1
28500.0,16 - react,1
24000.0,16 - react,1
34500.0,16 - react,1
31500.0,16 - react,1
39000.0,16 - react,1
37500.0,16 - react,1
30000.0,16 - react,1
39000.0,16 - react,1
49500.0,16 - react,1
34500.0,16 - react,1
36000.0,16 - react,1
34500.0,16 - react,1
33000.0,16 - react,1
49500.0,16 - react,1
31500.0,16 - react,1
55500.0,16 - react,1
34500.0,16 - react,1
57000.0,16 - react,1
33000.0,16 - react,1
43500.0,16 - react,1
39000.0,16 - react,1
52500.0,16 - react,1
55500.0,16 - react,1
37500.0,16 - react,1
31500.0,16 - react,1
25500.0,16 - react,1
39000.0,16 - react,1
54000.0,16 - react,1
30000.0,16 - react,1
49500.0,16 - react,1
31500.0,16 - react,1
27000.0,16 - react,1
45000.0,16 - react,1
52500.0,16 - react,1
30000.0,16 - react,1
37500.0,16 - react,1
28500.0,16 - react,1
34500.0,16 - react,1
36000.0,16 - react,1
33000.0,16 - react,1
30500.0,16 - react,1
34500.0,16 - react,1
30000.0,16 - react,1
37500.0,16 - react,1
39500.0,16 - react,1
27500.0,16 - react,1
38000.0,16 - react,1
22000.0,16 - react,1
26500.0,16 - react,1
43500.0,16 - react,1
35000.0,16 - react,1
55000.0,16 - react,1
36500.0,16 - react,1
35000.0,16 - react,1
30500.0,16 - react,1
36500.0,16 - react,1
36000.0,16 - react,1
39000.0,16 - react,1
27000.0,16 - react,1
41000.0,16 - react,1
34500.0,16 - react,1
38000.0,16 - react,1
39000.0,16 - react,1
47500.0,16 - react,1
30500.0,16 - react,1
30000.0,16 - react,1
55200.0,16 - react,1
42500.0,16 - react,1
38000.0,16 - react,1
34500.0,16 - react,1
34500.0,16 - react,1
41500.0,16 - react,1
35000.0,16 - react,1
34500.0,16 - react,1
30500.0,16 - react,1
33000.0,16 - react,1
47500.0,16 - react,1
29000.0,16 - react,1
50000.0,16 - react,1
34000.0,16 - react,1
34500.0,16 - react,1
52500.0,16 - react,1
55000.0,16 - react,1
43000.0,16 - react,1
51000.0,16 - react,1
25500.0,16 - react,1
19000.0,16 - react,1
39500.0,16 - react,1
35000.0,16 - react,1
35000.0,16 - react,1
34000.0,16 - react,1
25000.0,16 - react,1
65000.0,16 - react,1
23000.0,16 - react,1
50000.0,16 - react,1
65000.0,16 - react,1
19000.0,16 - react,1
37000.0,16 - react,1
55000.0,16 - react,1
28000.0,16 - react,1
18000.0,16 - react,1
35000.0,16 - react,1
35000.0,16 - react,1
35000.0,16 - react,1
13000.0,16 - react,1
39000.0,16 - react,1
57000.0,16 - react,1
57000.0,16 - react,1
23000.0,16 - react,1
45000.0,16 - react,1
25000.0,16 - react,1
50000.0,16 - react,1
50000.0,16 - react,1
27000.0,16 - react,1
37500.0,16 - react,1
45000.0,16 - react,1
45000.0,16 - react,1
35000.0,16 - react,1
27500.0,16 - react,1
65000.0,16 - react,1
39600.0,16 - react,1
40000.0,16 - react,1
40000.0,16 - react,1
52500.0,16 - react,1
52500.0,16 - react,1
37500.0,16 - react,1
39000.0,16 - react,1
32500.0,16 - react,1
26500.0,16 - react,1
25000.0,16 - react,1
39000.0,16 - react,1
19500.0,16 - react,1
37500.0,16 - react,1
33000.0,16 - react,1
34000.0,16 - react,1
33000.0,16 - react,1
39000.0,16 - react,1
39000.0,16 - react,1
27000.0,16 - react,1
39000.0,16 - react,1
39000.0,16 - react,1
39000.0,16 - react,1
39000.0,16 - react,1
51000.0,16 - react,1
26000.0,01 - css,1
40000.0,01 - css,1
42500.0,01 - css,1
27500.0,01 - css,1
31000.0,01 - css,1
27000.0,01 - css,1
36000.0,01 - css,1
46500.0,01 - css,1
34500.0,01 - css,1
34500.0,01 - css,1
36000.0,01 - css,1
37500.0,01 - css,1
49500.0,01 - css,1
25500.0,01 - css,1
36000.0,01 - css,1
39000.0,01 - css,1
34500.0,01 - css,1
27000.0,01 - css,1
37500.0,01 - css,1
55500.0,01 - css,1
58500.0,01 - css,1
27000.0,01 - css,1
43500.0,01 - css,1
43500.0,01 - css,1
36000.0,01 - css,1
36000.0,01 - css,1
54000.0,01 - css,1
37500.0,01 - css,1
37500.0,01 - css,1
30000.0,01 - css,1
17000.0,01 - css,1
39000.0,01 - css,1
36000.0,01 - css,1
49500.0,01 - css,1
31500.0,01 - css,1
34500.0,01 - css,1
49500.0,01 - css,1
39000.0,01 - css,1
22500.0,01 - css,1
36000.0,01 - css,1
24000.0,01 - css,1
25500.0,01 - css,1
33000.0,01 - css,1
37500.0,01 - css,1
31500.0,01 - css,1
31500.0,01 - css,1
39000.0,01 - css,1
27000.0,01 - css,1
49500.0,01 - css,1
19500.0,01 - css,1
39000.0,01 - css,1
22500.0,01 - css,1
34500.0,01 - css,1
35000.0,01 - css,1
37500.0,01 - css,1
40500.0,01 - css,1
24000.0,01 - css,1
38000.0,01 - css,1
26500.0,01 - css,1
37500.0,01 - css,1
22500.0,01 - css,1
62000.0,01 - css,1
62000.0,01 - css,1
39500.0,01 - css,1
39000.0,01 - css,1
32000.0,01 - css,1
30000.0,01 - css,1
26500.0,01 - css,1
30500.0,01 - css,1
30000.0,01 - css,1
21000.0,01 - css,1
26000.0,01 - css,1
36600.0,01 - css,1
33000.0,01 - css,1
36500.0,01 - css,1
59000.0,01 - css,1
27500.0,01 - css,1
29000.0,01 - css,1
27500.0,01 - css,1
27500.0,01 - css,1
29000.0,01 - css,1
18000.0,01 - css,1
26000.0,01 - css,1
20500.0,01 - css,1
27000.0,01 - css,1
21500.0,01 - css,1
27500.0,01 - css,1
38000.0,01 - css,1
39000.0,01 - css,1
35000.0,01 - css,1
21000.0,01 - css,1
21500.0,01 - css,1
42500.0,01 - css,1
34500.0,01 - css,1
34500.0,01 - css,1
42000.0,01 - css,1
30000.0,01 - css,1
38000.0,01 - css,1
27000.0,01 - css,1
40000.0,01 - css,1
36000.0,01 - css,1
40000.0,01 - css,1
17000.0,01 - css,1
31500.0,01 - css,1
39000.0,01 - css,1
31500.0,01 - css,1
33000.0,01 - css,1
21000.0,01 - css,1
28500.0,01 - css,1
29000.0,01 - css,1
27500.0,01 - css,1
25500.0,01 - css,1
27500.0,01 - css,1
39500.0,01 - css,1
25000.0,01 - css,1
35000.0,01 - css,1
35000.0,01 - css,1
65000.0,01 - css,1
65000.0,01 - css,1
24000.0,01 - css,1
24000.0,01 - css,1
34500.0,01 - css,1
27000.0,01 - css,1
19000.0,01 - css,1
21000.0,01 - css,1
20000.0,01 - css,1
28000.0,01 - css,1
35000.0,01 - css,1
20000.0,01 - css,1
20000.0,01 - css,1
39000.0,01 - css,1
21600.0,01 - css,1
34000.0,01 - css,1
27499.5,01 - css,1
27000.0,01 - css,1
23000.0,01 - css,1
27500.0,01 - css,1
22500.0,01 - css,1
28500.0,01 - css,1
27000.0,01 - css,1
27500.0,01 - css,1
21000.0,01 - css,1
39000.0,01 - css,1
30000.0,01 - css,1
35000.0,01 - css,1
27500.0,01 - css,1
65000.0,01 - css,1
55000.0,01 - css,1
40000.0,01 - css,1
30000.0,01 - css,1
37500.0,01 - css,1
37500.0,01 - css,1
32500.0,01 - css,1
20000.0,01 - css,1
47500.0,01 - css,1
22500.0,01 - css,1
22500.0,01 - css,1
22500.0,01 - css,1
22500.0,01 - css,1
20500.0,01 - css,1
35000.0,01 - css,1
30000.0,01 - css,1
37500.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
33000.0,01 - css,1
27000.0,01 - css,1
39000.0,01 - css,1
33000.0,01 - css,1
39000.0,01 - css,1
27000.0,01 - css,1
39000.0,01 - css,1
39000.0,01 - css,1
39000.0,01 - css,1
39000.0,01 - css,1
27000.0,01 - css,1
51000.0,18 - scrum,1
30000.0,18 - scrum,1
49500.0,18 - scrum,1
42000.0,18 - scrum,1
39000.0,18 - scrum,1
33000.0,18 - scrum,1
46500.0,18 - scrum,1
34500.0,18 - scrum,1
34500.0,18 - scrum,1
34500.0,18 - scrum,1
34500.0,18 - scrum,1
51000.0,18 - scrum,1
43500.0,18 - scrum,1
33000.0,18 - scrum,1
49500.0,18 - scrum,1
36000.0,18 - scrum,1
45000.0,18 - scrum,1
37500.0,18 - scrum,1
39000.0,18 - scrum,1
37500.0,18 - scrum,1
43500.0,18 - scrum,1
33000.0,18 - scrum,1
57000.0,18 - scrum,1
48000.0,18 - scrum,1
43500.0,18 - scrum,1
43500.0,18 - scrum,1
43500.0,18 - scrum,1
43500.0,18 - scrum,1
33000.0,18 - scrum,1
43500.0,18 - scrum,1
43500.0,18 - scrum,1
39000.0,18 - scrum,1
36000.0,18 - scrum,1
28500.0,18 - scrum,1
37500.0,18 - scrum,1
40500.0,18 - scrum,1
54000.0,18 - scrum,1
34500.0,18 - scrum,1
39000.0,18 - scrum,1
51000.0,18 - scrum,1
43500.0,18 - scrum,1
24000.0,18 - scrum,1
36000.0,18 - scrum,1
31500.0,18 - scrum,1
33000.0,18 - scrum,1
30000.0,18 - scrum,1
39000.0,18 - scrum,1
36000.0,18 - scrum,1
60000.0,18 - scrum,1
48000.0,18 - scrum,1
37500.0,18 - scrum,1
37500.0,18 - scrum,1
39000.0,18 - scrum,1
34500.0,18 - scrum,1
45000.0,18 - scrum,1
36000.0,18 - scrum,1
37500.0,18 - scrum,1
34500.0,18 - scrum,1
66000.0,18 - scrum,1
46500.0,18 - scrum,1
49500.0,18 - scrum,1
39000.0,18 - scrum,1
37500.0,18 - scrum,1
61000.0,18 - scrum,1
38000.0,18 - scrum,1
31500.0,18 - scrum,1
37500.0,18 - scrum,1
44000.0,18 - scrum,1
40000.0,18 - scrum,1
45000.0,18 - scrum,1
51000.0,18 - scrum,1
43500.0,18 - scrum,1
30000.0,18 - scrum,1
28500.0,18 - scrum,1
47500.0,18 - scrum,1
34000.0,18 - scrum,1
26000.0,18 - scrum,1
39000.0,18 - scrum,1
20500.0,18 - scrum,1
49000.0,18 - scrum,1
45000.0,18 - scrum,1
37500.0,18 - scrum,1
40000.0,18 - scrum,1
34500.0,18 - scrum,1
42000.0,18 - scrum,1
51000.0,18 - scrum,1
54000.0,18 - scrum,1
40000.0,18 - scrum,1
34500.0,18 - scrum,1
31500.0,18 - scrum,1
41500.0,18 - scrum,1
35000.0,18 - scrum,1
29000.0,18 - scrum,1
41000.0,18 - scrum,1
33000.0,18 - scrum,1
29000.0,18 - scrum,1
52500.0,18 - scrum,1
34000.0,18 - scrum,1
28600.0,18 - scrum,1
27000.5,18 - scrum,1
40500.0,18 - scrum,1
33800.0,18 - scrum,1
55000.0,18 - scrum,1
46000.0,18 - scrum,1
43000.0,18 - scrum,1
41600.0,18 - scrum,1
51000.0,18 - scrum,1
29000.0,18 - scrum,1
39500.0,18 - scrum,1
28500.0,18 - scrum,1
28000.0,18 - scrum,1
48000.0,18 - scrum,1
45000.0,18 - scrum,1
40000.0,18 - scrum,1
25000.0,18 - scrum,1
25000.0,18 - scrum,1
35000.0,18 - scrum,1
33500.0,18 - scrum,1
36000.0,18 - scrum,1
55000.0,18 - scrum,1
24000.0,18 - scrum,1
27000.0,18 - scrum,1
19000.0,18 - scrum,1
31000.0,18 - scrum,1
20000.0,18 - scrum,1
30000.0,18 - scrum,1
35000.0,18 - scrum,1
34000.0,18 - scrum,1
47500.0,18 - scrum,1
59999.5,18 - scrum,1
41500.0,18 - scrum,1
39000.0,18 - scrum,1
57000.0,18 - scrum,1
55000.0,18 - scrum,1
57000.0,18 - scrum,1
49000.0,18 - scrum,1
27600.0,18 - scrum,1
27000.0,18 - scrum,1
23500.0,18 - scrum,1
23000.0,18 - scrum,1
35000.0,18 - scrum,1
32500.0,18 - scrum,1
27000.0,18 - scrum,1
35000.0,18 - scrum,1
32000.0,18 - scrum,1
36000.0,18 - scrum,1
26000.0,18 - scrum,1
31500.0,18 - scrum,1
39600.0,18 - scrum,1
47500.0,18 - scrum,1
50000.0,18 - scrum,1
47500.0,18 - scrum,1
25000.0,18 - scrum,1
51625.0,18 - scrum,1
25000.0,18 - scrum,1
25000.0,18 - scrum,1
39000.0,18 - scrum,1
33000.0,18 - scrum,1
45000.0,18 - scrum,1
33000.0,18 - scrum,1
33000.0,18 - scrum,1
45000.0,18 - scrum,1
45000.0,18 - scrum,1
45000.0,18 - scrum,1
39000.0,18 - scrum,1
27000.0,18 - scrum,1
51000.0,18 - scrum,1
44000.0,15 - ia,1
49500.0,15 - ia,1
42500.0,15 - ia,1
57500.0,15 - ia,1
45000.0,15 - ia,1
50000.0,15 - ia,1
30000.0,15 - ia,1
30000.0,15 - ia,1
40500.0,15 - ia,1
54000.0,15 - ia,1
37500.0,15 - ia,1
49500.0,15 - ia,1
60000.0,15 - ia,1
37500.0,15 - ia,1
46500.0,15 - ia,1
46500.0,15 - ia,1
54000.0,15 - ia,1
55500.0,15 - ia,1
54000.0,15 - ia,1
58500.0,15 - ia,1
60000.0,15 - ia,1
46500.0,15 - ia,1
37500.0,15 - ia,1
60000.0,15 - ia,1
40500.0,15 - ia,1
49500.0,15 - ia,1
40500.0,15 - ia,1
31500.0,15 - ia,1
39000.0,15 - ia,1
48000.0,15 - ia,1
34500.0,15 - ia,1
31500.0,15 - ia,1
37500.0,15 - ia,1
22500.0,15 - ia,1
39000.0,15 - ia,1
31500.0,15 - ia,1
39000.0,15 - ia,1
39000.0,15 - ia,1
39000.0,15 - ia,1
30000.0,15 - ia,1
39000.0,15 - ia,1
49500.0,15 - ia,1
37500.0,15 - ia,1
49500.0,15 - ia,1
49500.0,15 - ia,1
36000.0,15 - ia,1
54000.0,15 - ia,1
45000.0,15 - ia,1
47500.0,15 - ia,1
38500.0,15 - ia,1
39000.0,15 - ia,1
45000.0,15 - ia,1
31500.0,15 - ia,1
18500.0,15 - ia,1
35000.0,15 - ia,1
52000.0,15 - ia,1
55000.0,15 - ia,1
31500.0,15 - ia,1
43000.0,15 - ia,1
40000.0,15 - ia,1
45000.0,15 - ia,1
30000.0,15 - ia,1
40000.0,15 - ia,1
44500.0,15 - ia,1
23500.0,15 - ia,1
32500.0,15 - ia,1
44000.0,15 - ia,1
18000.0,15 - ia,1
27500.0,15 - ia,1
56000.0,15 - ia,1
29000.0,15 - ia,1
46500.0,15 - ia,1
40000.0,15 - ia,1
41500.0,15 - ia,1
29000.0,15 - ia,1
56000.0,15 - ia,1
38000.0,15 - ia,1
21000.0,15 - ia,1
41500.0,15 - ia,1
20000.0,15 - ia,1
35000.0,15 - ia,1
34000.0,15 - ia,1
25000.0,15 - ia,1
32000.0,15 - ia,1
46000.0,15 - ia,1
43000.0,15 - ia,1
35000.0,15 - ia,1
35000.0,15 - ia,1
27000.0,15 - ia,1
40000.0,15 - ia,1
29000.0,15 - ia,1
48000.0,15 - ia,1
31300.0,15 - ia,1
19000.0,15 - ia,1
21000.0,15 - ia,1
23500.0,15 - ia,1
13000.0,15 - ia,1
23500.0,15 - ia,1
25000.0,15 - ia,1
30000.0,15 - ia,1
55000.0,15 - ia,1
39000.0,15 - ia,1
25000.0,15 - ia,1
30000.0,15 - ia,1
47500.0,15 - ia,1
43500.0,15 - ia,1
39000.0,15 - ia,1
39000.0,15 - ia,1
28500.0,15 - ia,1
46000.0,15 - ia,1
30000.0,15 - ia,1
45000.0,15 - ia,1
27500.0,15 - ia,1
25000.0,15 - ia,1
25000.0,15 - ia,1
38750.0,15 - ia,1
25000.0,15 - ia,1
60000.0,15 - ia,1
26000.0,15 - ia,1
34800.0,15 - ia,1
25000.0,15 - ia,1
16830.0,15 - ia,1
42500.0,15 - ia,1
22500.0,15 - ia,1
17880.0,15 - ia,1
55000.0,15 - ia,1
39000.0,15 - ia,1
25500.0,15 - ia,1
33000.0,15 - ia,1
40000.0,15 - ia,1
36000.0,15 - ia,1
21150.0,15 - ia,1
21150.0,15 - ia,1
60000.0,15 - ia,1
45000.0,15 - ia,1
33000.0,15 - ia,1
39000.0,15 - ia,1
43500.0,15 - ia,1
39000.0,15 - ia,1
48000.0,15 - ia,1
51625.0,15 - ia,1
45000.0,15 - ia,1
45000.0,15 - ia,1
13000.0,15 - ia,1
34500.0,15 - ia,1
